ASIA|LÍBANO|UN CAMINO DIFERENTE	0
ASIA|LÍBANO|UNIDAD NACIONAL	0
ASIA|LÍBANO|VOTOS EN BLANCO	0
ASIA|MALASIA|AHORA NACIÓN - AN	0
ASIA|MALASIA|ALIANZA ELECTORAL VENCEREMOS	0
ASIA|MALASIA|ALIANZA PARA EL PROGRESO	0
ASIA|MALASIA|AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL	0
ASIA|MALASIA|FE EN EL PERÚ	0
ASIA|MALASIA|FUERZA POPULAR	0
ASIA|MALASIA|FUERZA Y LIBERTAD	0
ASIA|MALASIA|JUNTOS POR EL PERÚ	0
ASIA|MALASIA|LIBERTAD POPULAR	0
ASIA|MALASIA|PARTIDO APRISTA PERUANO	0
ASIA|MALASIA|PARTIDO CÍVICO OBRAS	0
ASIA|MALASIA|PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ	0
ASIA|MALASIA|PARTIDO DEL BUEN GOBIERNO	4
ASIA|MALASIA|PARTIDO DEMOCRATICO FEDERAL	0
ASIA|MALASIA|PARTIDO DEMOCRÁTICO SOMOS PERÚ	0
ASIA|MALASIA|PARTIDO DEMÓCRATA UNIDO PERÚ	0
ASIA|MALASIA|PARTIDO DEMÓCRATA VERDE	0
ASIA|MALASIA|PARTIDO FRENTE DE LA ESPERANZA 2021	0
ASIA|MALASIA|PARTIDO MORADO	0
ASIA|MALASIA|PARTIDO PATRIÓTICO DEL PERÚ	0
ASIA|MALASIA|PARTIDO PAÍS PARA TODOS	0
ASIA|MALASIA|PARTIDO POLÍTICO COOPERACIÓN POPULAR	0
ASIA|MALASIA|PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA	0
ASIA|MALASIA|PARTIDO POLÍTICO NACIONAL PERÚ LIBRE	0
ASIA|MALASIA|PARTIDO POLÍTICO PERÚ ACCIÓN	0
ASIA|MALASIA|PARTIDO POLÍTICO PERÚ PRIMERO	0
ASIA|MALASIA|PARTIDO POLÍTICO PRIN	0
ASIA|MALASIA|PARTIDO SICREO	0
ASIA|MALASIA|PERÚ MODERNO	0
ASIA|MALASIA|PODEMOS PERÚ	0
ASIA|MALASIA|PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO	0
ASIA|MALASIA|PROGRESEMOS	0
ASIA|MALASIA|RENOVACIÓN POPULAR	3
ASIA|MALASIA|SALVEMOS AL PERÚ	0
ASIA|MALASIA|UN CAMINO DIFERENTE	0
ASIA|MALASIA|UNIDAD NACIONAL	0
ASIA|MALASIA|VOTOS EN BLANCO	0
ASIA|MALASIA|VOTOS NULOS	1
ASIA|REPUBLICA DE COREA|AHORA NACIÓN - AN	12
ASIA|REPUBLICA DE COREA|ALIANZA ELECTORAL VENCEREMOS	1
ASIA|REPUBLICA DE COREA|ALIANZA PARA EL PROGRESO	0
ASIA|REPUBLICA DE COREA|AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL	1
ASIA|REPUBLICA DE COREA|FE EN EL PERÚ	0
ASIA|REPUBLICA DE COREA|FUERZA POPULAR	7
ASIA|REPUBLICA DE COREA|FUERZA Y LIBERTAD	1
ASIA|REPUBLICA DE COREA|JUNTOS POR EL PERÚ	4
ASIA|REPUBLICA DE COREA|LIBERTAD POPULAR	0
ASIA|REPUBLICA DE COREA|PARTIDO APRISTA PERUANO	0
ASIA|REPUBLICA DE COREA|PARTIDO CÍVICO OBRAS	7
ASIA|REPUBLICA DE COREA|PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ	0
ASIA|REPUBLICA DE COREA|PARTIDO DEL BUEN GOBIERNO	35
ASIA|REPUBLICA DE COREA|PARTIDO DEMOCRATICO FEDERAL	0
ASIA|REPUBLICA DE COREA|PARTIDO DEMOCRÁTICO SOMOS PERÚ	0
ASIA|REPUBLICA DE COREA|PARTIDO DEMÓCRATA UNIDO PERÚ	0
ASIA|REPUBLICA DE COREA|PARTIDO DEMÓCRATA VERDE	0
ASIA|REPUBLICA DE COREA|PARTIDO FRENTE DE LA ESPERANZA 2021	2
ASIA|REPUBLICA DE COREA|PARTIDO MORADO	2
ASIA|REPUBLICA DE COREA|PARTIDO PATRIÓTICO DEL PERÚ	0
ASIA|REPUBLICA DE COREA|PARTIDO PAÍS PARA TODOS	4
ASIA|REPUBLICA DE COREA|PARTIDO POLÍTICO COOPERACIÓN POPULAR	0
ASIA|REPUBLICA DE COREA|PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA	0
ASIA|REPUBLICA DE COREA|PARTIDO POLÍTICO NACIONAL PERÚ LIBRE	0
ASIA|REPUBLICA DE COREA|PARTIDO POLÍTICO PERÚ ACCIÓN	0
ASIA|REPUBLICA DE COREA|PARTIDO POLÍTICO PERÚ PRIMERO	0
ASIA|REPUBLICA DE COREA|PARTIDO POLÍTICO PRIN	0
ASIA|REPUBLICA DE COREA|PARTIDO SICREO	4
ASIA|REPUBLICA DE COREA|PERÚ MODERNO	0
ASIA|REPUBLICA DE COREA|PODEMOS PERÚ	0
ASIA|REPUBLICA DE COREA|PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO	11
ASIA|REPUBLICA DE COREA|PROGRESEMOS	0
ASIA|REPUBLICA DE COREA|RENOVACIÓN POPULAR	19
ASIA|REPUBLICA DE COREA|SALVEMOS AL PERÚ	0
ASIA|REPUBLICA DE COREA|UN CAMINO DIFERENTE	1
ASIA|REPUBLICA DE COREA|UNIDAD NACIONAL	0
ASIA|REPUBLICA DE COREA|VOTOS EN BLANCO	10
ASIA|REPUBLICA DE COREA|VOTOS NULOS	2
ASIA|REPÚBLICA POPULAR CHINA|AHORA NACIÓN - AN	11
ASIA|REPÚBLICA POPULAR CHINA|ALIANZA ELECTORAL VENCEREMOS	2
ASIA|REPÚBLICA POPULAR CHINA|ALIANZA PARA EL PROGRESO	0
ASIA|REPÚBLICA POPULAR CHINA|AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL	0
ASIA|REPÚBLICA POPULAR CHINA|FE EN EL PERÚ	0
ASIA|REPÚBLICA POPULAR CHINA|FUERZA POPULAR	23
ASIA|REPÚBLICA POPULAR CHINA|FUERZA Y LIBERTAD	1
ASIA|REPÚBLICA POPULAR CHINA|JUNTOS POR EL PERÚ	3
ASIA|REPÚBLICA POPULAR CHINA|LIBERTAD POPULAR	1
ASIA|REPÚBLICA POPULAR CHINA|PARTIDO APRISTA PERUANO	1
ASIA|REPÚBLICA POPULAR CHINA|PARTIDO CÍVICO OBRAS	5
ASIA|REPÚBLICA POPULAR CHINA|PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ	0
ASIA|REPÚBLICA POPULAR CHINA|PARTIDO DEL BUEN GOBIERNO	25
ASIA|REPÚBLICA POPULAR CHINA|PARTIDO DEMOCRATICO FEDERAL	0
ASIA|REPÚBLICA POPULAR CHINA|PARTIDO DEMOCRÁTICO SOMOS PERÚ	0
ASIA|REPÚBLICA POPULAR CHINA|PARTIDO DEMÓCRATA UNIDO PERÚ	1
ASIA|REPÚBLICA POPULAR CHINA|PARTIDO DEMÓCRATA VERDE	1
ASIA|REPÚBLICA POPULAR CHINA|PARTIDO FRENTE DE LA ESPERANZA 2021	1
ASIA|REPÚBLICA POPULAR CHINA|PARTIDO MORADO	2
ASIA|REPÚBLICA POPULAR CHINA|PARTIDO PATRIÓTICO DEL PERÚ	0
ASIA|REPÚBLICA POPULAR CHINA|PARTIDO PAÍS PARA TODOS	5
ASIA|REPÚBLICA POPULAR CHINA|PARTIDO POLÍTICO COOPERACIÓN POPULAR	1
ASIA|REPÚBLICA POPULAR CHINA|PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA	1
ASIA|REPÚBLICA POPULAR CHINA|PARTIDO POLÍTICO NACIONAL PERÚ LIBRE	0
ASIA|REPÚBLICA POPULAR CHINA|PARTIDO POLÍTICO PERÚ ACCIÓN	0
ASIA|REPÚBLICA POPULAR CHINA|PARTIDO POLÍTICO PERÚ PRIMERO	0
ASIA|REPÚBLICA POPULAR CHINA|PARTIDO POLÍTICO PRIN	0
ASIA|REPÚBLICA POPULAR CHINA|PARTIDO SICREO	1
ASIA|REPÚBLICA POPULAR CHINA|PERÚ MODERNO	0
ASIA|REPÚBLICA POPULAR CHINA|PODEMOS PERÚ	1
ASIA|REPÚBLICA POPULAR CHINA|PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO	7
ASIA|REPÚBLICA POPULAR CHINA|PROGRESEMOS	0
ASIA|REPÚBLICA POPULAR CHINA|RENOVACIÓN POPULAR	48
ASIA|REPÚBLICA POPULAR CHINA|SALVEMOS AL PERÚ	0
ASIA|REPÚBLICA POPULAR CHINA|UN CAMINO DIFERENTE	0
ASIA|REPÚBLICA POPULAR CHINA|UNIDAD NACIONAL	0
ASIA|REPÚBLICA POPULAR CHINA|VOTOS EN BLANCO	25
ASIA|REPÚBLICA POPULAR CHINA|VOTOS NULOS	8
ASIA|SINGAPUR|AHORA NACIÓN - AN	3
ASIA|SINGAPUR|ALIANZA ELECTORAL VENCEREMOS	0
ASIA|SINGAPUR|ALIANZA PARA EL PROGRESO	0
ASIA|SINGAPUR|AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL	0
ASIA|SINGAPUR|FE EN EL PERÚ	0
ASIA|SINGAPUR|FUERZA POPULAR	2
ASIA|SINGAPUR|FUERZA Y LIBERTAD	0
ASIA|SINGAPUR|JUNTOS POR EL PERÚ	0
ASIA|SINGAPUR|LIBERTAD POPULAR	0
ASIA|SINGAPUR|PARTIDO APRISTA PERUANO	0
ASIA|SINGAPUR|PARTIDO CÍVICO OBRAS	1
ASIA|SINGAPUR|PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ	0
ASIA|SINGAPUR|PARTIDO DEL BUEN GOBIERNO	9
ASIA|SINGAPUR|PARTIDO DEMOCRATICO FEDERAL	0
ASIA|SINGAPUR|PARTIDO DEMOCRÁTICO SOMOS PERÚ	0
ASIA|SINGAPUR|PARTIDO DEMÓCRATA UNIDO PERÚ	0
ASIA|SINGAPUR|PARTIDO DEMÓCRATA VERDE	0
ASIA|SINGAPUR|PARTIDO FRENTE DE LA ESPERANZA 2021	0
ASIA|SINGAPUR|PARTIDO MORADO	1
ASIA|SINGAPUR|PARTIDO PATRIÓTICO DEL PERÚ	0
ASIA|SINGAPUR|PARTIDO PAÍS PARA TODOS	1
ASIA|SINGAPUR|PARTIDO POLÍTICO COOPERACIÓN POPULAR	0
ASIA|SINGAPUR|PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA	0
ASIA|SINGAPUR|PARTIDO POLÍTICO NACIONAL PERÚ LIBRE	0
ASIA|SINGAPUR|PARTIDO POLÍTICO PERÚ ACCIÓN	0
ASIA|SINGAPUR|PARTIDO POLÍTICO PERÚ PRIMERO	0
ASIA|SINGAPUR|PARTIDO POLÍTICO PRIN	0
ASIA|SINGAPUR|PARTIDO SICREO	0
ASIA|SINGAPUR|PERÚ MODERNO	0
ASIA|SINGAPUR|PODEMOS PERÚ	0
ASIA|SINGAPUR|PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO	2
ASIA|SINGAPUR|PROGRESEMOS	0
ASIA|SINGAPUR|RENOVACIÓN POPULAR	15
ASIA|SINGAPUR|SALVEMOS AL PERÚ	0
ASIA|SINGAPUR|UN CAMINO DIFERENTE	0
ASIA|SINGAPUR|UNIDAD NACIONAL	0
ASIA|SINGAPUR|VOTOS EN BLANCO	1
ASIA|SINGAPUR|VOTOS NULOS	0
ASIA|TAILANDIA|AHORA NACIÓN - AN	4
ASIA|TAILANDIA|ALIANZA ELECTORAL VENCEREMOS	2
ASIA|TAILANDIA|ALIANZA PARA EL PROGRESO	0
ASIA|TAILANDIA|AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL	0
ASIA|TAILANDIA|FE EN EL PERÚ	0
ASIA|TAILANDIA|FUERZA POPULAR	4
ASIA|TAILANDIA|FUERZA Y LIBERTAD	0
ASIA|TAILANDIA|JUNTOS POR EL PERÚ	0
ASIA|TAILANDIA|LIBERTAD POPULAR	1
ASIA|TAILANDIA|PARTIDO APRISTA PERUANO	0
ASIA|TAILANDIA|PARTIDO CÍVICO OBRAS	2
ASIA|TAILANDIA|PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ	0
ASIA|TAILANDIA|PARTIDO DEL BUEN GOBIERNO	5
ASIA|TAILANDIA|PARTIDO DEMOCRATICO FEDERAL	0
ASIA|TAILANDIA|PARTIDO DEMOCRÁTICO SOMOS PERÚ	1
ASIA|TAILANDIA|PARTIDO DEMÓCRATA UNIDO PERÚ	0
ASIA|TAILANDIA|PARTIDO DEMÓCRATA VERDE	0
ASIA|TAILANDIA|PARTIDO FRENTE DE LA ESPERANZA 2021	0
ASIA|TAILANDIA|PARTIDO MORADO	0
ASIA|TAILANDIA|PARTIDO PATRIÓTICO DEL PERÚ	0
ASIA|TAILANDIA|PARTIDO PAÍS PARA TODOS	1
ASIA|TAILANDIA|PARTIDO POLÍTICO COOPERACIÓN POPULAR	1
ASIA|TAILANDIA|PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA	0
ASIA|TAILANDIA|PARTIDO POLÍTICO NACIONAL PERÚ LIBRE	0
ASIA|TAILANDIA|PARTIDO POLÍTICO PERÚ ACCIÓN	0
ASIA|TAILANDIA|PARTIDO POLÍTICO PERÚ PRIMERO	0
ASIA|TAILANDIA|PARTIDO POLÍTICO PRIN	0
ASIA|TAILANDIA|PARTIDO SICREO	0
ASIA|TAILANDIA|PERÚ MODERNO	0
ASIA|TAILANDIA|PODEMOS PERÚ	0
ASIA|TAILANDIA|PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO	2
ASIA|TAILANDIA|PROGRESEMOS	0
ASIA|TAILANDIA|RENOVACIÓN POPULAR	9
ASIA|TAILANDIA|SALVEMOS AL PERÚ	0
ASIA|TAILANDIA|UN CAMINO DIFERENTE	0
ASIA|TAILANDIA|UNIDAD NACIONAL	1
ASIA|TAILANDIA|VOTOS EN BLANCO	1
ASIA|TAILANDIA|VOTOS NULOS	0
ASIA|TURQUÍA|AHORA NACIÓN - AN	6
ASIA|TURQUÍA|ALIANZA ELECTORAL VENCEREMOS	0
ASIA|TURQUÍA|ALIANZA PARA EL PROGRESO	0
ASIA|TURQUÍA|AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL	0
ASIA|TURQUÍA|FE EN EL PERÚ	0
ASIA|TURQUÍA|FUERZA POPULAR	1
ASIA|TURQUÍA|FUERZA Y LIBERTAD	0
ASIA|TURQUÍA|JUNTOS POR EL PERÚ	0
ASIA|TURQUÍA|LIBERTAD POPULAR	0
ASIA|TURQUÍA|PARTIDO APRISTA PERUANO	0
ASIA|TURQUÍA|PARTIDO CÍVICO OBRAS	0
ASIA|TURQUÍA|PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ	0
ASIA|TURQUÍA|PARTIDO DEL BUEN GOBIERNO	6
ASIA|TURQUÍA|PARTIDO DEMOCRATICO FEDERAL	0
ASIA|TURQUÍA|PARTIDO DEMOCRÁTICO SOMOS PERÚ	0
ASIA|TURQUÍA|PARTIDO DEMÓCRATA UNIDO PERÚ	0
ASIA|TURQUÍA|PARTIDO DEMÓCRATA VERDE	0
ASIA|TURQUÍA|PARTIDO FRENTE DE LA ESPERANZA 2021	1
ASIA|TURQUÍA|PARTIDO MORADO	0
ASIA|TURQUÍA|PARTIDO PATRIÓTICO DEL PERÚ	0
ASIA|TURQUÍA|PARTIDO PAÍS PARA TODOS	2
ASIA|TURQUÍA|PARTIDO POLÍTICO COOPERACIÓN POPULAR	0
ASIA|TURQUÍA|PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA	0
ASIA|TURQUÍA|PARTIDO POLÍTICO NACIONAL PERÚ LIBRE	2
ASIA|TURQUÍA|PARTIDO POLÍTICO PERÚ ACCIÓN	0
ASIA|TURQUÍA|PARTIDO POLÍTICO PERÚ PRIMERO	0
ASIA|TURQUÍA|PARTIDO POLÍTICO PRIN	0
ASIA|TURQUÍA|PARTIDO SICREO	0
ASIA|TURQUÍA|PERÚ MODERNO	0
ASIA|TURQUÍA|PODEMOS PERÚ	0
ASIA|TURQUÍA|PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO	5
ASIA|TURQUÍA|PROGRESEMOS	0
ASIA|TURQUÍA|RENOVACIÓN POPULAR	12
ASIA|TURQUÍA|SALVEMOS AL PERÚ	0
ASIA|TURQUÍA|UN CAMINO DIFERENTE	0
ASIA|TURQUÍA|UNIDAD NACIONAL	0
ASIA|TURQUÍA|VOTOS EN BLANCO	4
ASIA|TURQUÍA|VOTOS NULOS	2
ASIA|VIETNAM|AHORA NACIÓN - AN	1
ASIA|VIETNAM|ALIANZA ELECTORAL VENCEREMOS	0
ASIA|VIETNAM|ALIANZA PARA EL PROGRESO	0
ASIA|VIETNAM|AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL	0
ASIA|VIETNAM|FE EN EL PERÚ	0
ASIA|VIETNAM|FUERZA POPULAR	0
ASIA|VIETNAM|FUERZA Y LIBERTAD	0
ASIA|VIETNAM|JUNTOS POR EL PERÚ	0
ASIA|VIETNAM|LIBERTAD POPULAR	0
ASIA|VIETNAM|PARTIDO APRISTA PERUANO	0
ASIA|VIETNAM|PARTIDO CÍVICO OBRAS	0
ASIA|VIETNAM|PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ	0
ASIA|VIETNAM|PARTIDO DEL BUEN GOBIERNO	1
ASIA|VIETNAM|PARTIDO DEMOCRATICO FEDERAL	0
ASIA|VIETNAM|PARTIDO DEMOCRÁTICO SOMOS PERÚ	0
ASIA|VIETNAM|PARTIDO DEMÓCRATA UNIDO PERÚ	0
ASIA|VIETNAM|PARTIDO DEMÓCRATA VERDE	0
ASIA|VIETNAM|PARTIDO FRENTE DE LA ESPERANZA 2021	0
ASIA|VIETNAM|PARTIDO MORADO	0
ASIA|VIETNAM|PARTIDO PATRIÓTICO DEL PERÚ	0
ASIA|VIETNAM|PARTIDO PAÍS PARA TODOS	0
ASIA|VIETNAM|PARTIDO POLÍTICO COOPERACIÓN POPULAR	0
ASIA|VIETNAM|PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA	1
ASIA|VIETNAM|PARTIDO POLÍTICO NACIONAL PERÚ LIBRE	0
ASIA|VIETNAM|PARTIDO POLÍTICO PERÚ ACCIÓN	0
ASIA|VIETNAM|PARTIDO POLÍTICO PERÚ PRIMERO	0
ASIA|VIETNAM|PARTIDO POLÍTICO PRIN	0
ASIA|VIETNAM|PARTIDO SICREO	0
ASIA|VIETNAM|PERÚ MODERNO	0
ASIA|VIETNAM|PODEMOS PERÚ	0
ASIA|VIETNAM|PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO	0
ASIA|VIETNAM|PROGRESEMOS	0
ASIA|VIETNAM|RENOVACIÓN POPULAR	2
ASIA|VIETNAM|SALVEMOS AL PERÚ	0
ASIA|VIETNAM|UN CAMINO DIFERENTE	0
ASIA|VIETNAM|UNIDAD NACIONAL	0
ASIA|VIETNAM|VOTOS EN BLANCO	0
ASIA|VIETNAM|VOTOS NULOS	0
AYACUCHO|CANGALLO|AHORA NACIÓN - AN	1450
AYACUCHO|CANGALLO|ALIANZA ELECTORAL VENCEREMOS	233
AYACUCHO|CANGALLO|ALIANZA PARA EL PROGRESO	68
AYACUCHO|CANGALLO|AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL	9
AYACUCHO|CANGALLO|FE EN EL PERÚ	43
AYACUCHO|CANGALLO|FUERZA POPULAR	759
AYACUCHO|CANGALLO|FUERZA Y LIBERTAD	11
AYACUCHO|CANGALLO|JUNTOS POR EL PERÚ	6826
AYACUCHO|CANGALLO|LIBERTAD POPULAR	86
AYACUCHO|CANGALLO|PARTIDO APRISTA PERUANO	29
AYACUCHO|CANGALLO|PARTIDO CÍVICO OBRAS	2069
AYACUCHO|CANGALLO|PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ	13
AYACUCHO|CANGALLO|PARTIDO DEL BUEN GOBIERNO	325
AYACUCHO|CANGALLO|PARTIDO DEMOCRATICO FEDERAL	23
AYACUCHO|CANGALLO|PARTIDO DEMOCRÁTICO SOMOS PERÚ	34
AYACUCHO|CANGALLO|PARTIDO DEMÓCRATA UNIDO PERÚ	305
AYACUCHO|CANGALLO|PARTIDO DEMÓCRATA VERDE	96
AYACUCHO|CANGALLO|PARTIDO FRENTE DE LA ESPERANZA 2021	218
AYACUCHO|CANGALLO|PARTIDO MORADO	27
AYACUCHO|CANGALLO|PARTIDO PATRIÓTICO DEL PERÚ	142
AYACUCHO|CANGALLO|PARTIDO PAÍS PARA TODOS	108
AYACUCHO|CANGALLO|PARTIDO POLÍTICO COOPERACIÓN POPULAR	133
AYACUCHO|CANGALLO|PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA	17
AYACUCHO|CANGALLO|PARTIDO POLÍTICO NACIONAL PERÚ LIBRE	180
AYACUCHO|CANGALLO|PARTIDO POLÍTICO PERÚ ACCIÓN	32
AYACUCHO|CANGALLO|PARTIDO POLÍTICO PERÚ PRIMERO	139
AYACUCHO|CANGALLO|PARTIDO POLÍTICO PRIN	12
AYACUCHO|CANGALLO|PARTIDO SICREO	142
AYACUCHO|CANGALLO|PERÚ MODERNO	26
AYACUCHO|CANGALLO|PODEMOS PERÚ	374
AYACUCHO|CANGALLO|PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO	110
AYACUCHO|CANGALLO|PROGRESEMOS	60
AYACUCHO|CANGALLO|RENOVACIÓN POPULAR	172
AYACUCHO|CANGALLO|SALVEMOS AL PERÚ	36
AYACUCHO|CANGALLO|UN CAMINO DIFERENTE	16
AYACUCHO|CANGALLO|UNIDAD NACIONAL	9
AYACUCHO|CANGALLO|VOTOS EN BLANCO	3263
AYACUCHO|CANGALLO|VOTOS NULOS	1237
AYACUCHO|HUAMANGA|AHORA NACIÓN - AN	25255
AYACUCHO|HUAMANGA|ALIANZA ELECTORAL VENCEREMOS	1719
AYACUCHO|HUAMANGA|ALIANZA PARA EL PROGRESO	1014
AYACUCHO|HUAMANGA|AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL	95
AYACUCHO|HUAMANGA|FE EN EL PERÚ	190
AYACUCHO|HUAMANGA|FUERZA POPULAR	11512
AYACUCHO|HUAMANGA|FUERZA Y LIBERTAD	255
AYACUCHO|HUAMANGA|JUNTOS POR EL PERÚ	33902
AYACUCHO|HUAMANGA|LIBERTAD POPULAR	998
AYACUCHO|HUAMANGA|PARTIDO APRISTA PERUANO	450
AYACUCHO|HUAMANGA|PARTIDO CÍVICO OBRAS	20976
AYACUCHO|HUAMANGA|PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ	108
AYACUCHO|HUAMANGA|PARTIDO DEL BUEN GOBIERNO	11437
AYACUCHO|HUAMANGA|PARTIDO DEMOCRATICO FEDERAL	235
AYACUCHO|HUAMANGA|PARTIDO DEMOCRÁTICO SOMOS PERÚ	964
AYACUCHO|HUAMANGA|PARTIDO DEMÓCRATA UNIDO PERÚ	1881
AYACUCHO|HUAMANGA|PARTIDO DEMÓCRATA VERDE	730
AYACUCHO|HUAMANGA|PARTIDO FRENTE DE LA ESPERANZA 2021	4144
AYACUCHO|HUAMANGA|PARTIDO MORADO	553
AYACUCHO|HUAMANGA|PARTIDO PATRIÓTICO DEL PERÚ	1476
AYACUCHO|HUAMANGA|PARTIDO PAÍS PARA TODOS	4506
AYACUCHO|HUAMANGA|PARTIDO POLÍTICO COOPERACIÓN POPULAR	2041
AYACUCHO|HUAMANGA|PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA	313
AYACUCHO|HUAMANGA|PARTIDO POLÍTICO NACIONAL PERÚ LIBRE	1351
AYACUCHO|HUAMANGA|PARTIDO POLÍTICO PERÚ ACCIÓN	293
AYACUCHO|HUAMANGA|PARTIDO POLÍTICO PERÚ PRIMERO	1530
AYACUCHO|HUAMANGA|PARTIDO POLÍTICO PRIN	68
AYACUCHO|HUAMANGA|PARTIDO SICREO	3970
AYACUCHO|HUAMANGA|PERÚ MODERNO	99
AYACUCHO|HUAMANGA|PODEMOS PERÚ	2306
AYACUCHO|HUAMANGA|PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO	3714
AYACUCHO|HUAMANGA|PROGRESEMOS	581
AYACUCHO|HUAMANGA|RENOVACIÓN POPULAR	5011
AYACUCHO|HUAMANGA|SALVEMOS AL PERÚ	227
AYACUCHO|HUAMANGA|UN CAMINO DIFERENTE	259
AYACUCHO|HUAMANGA|UNIDAD NACIONAL	253
AYACUCHO|HUAMANGA|VOTOS EN BLANCO	20086
AYACUCHO|HUAMANGA|VOTOS NULOS	8315
AYACUCHO|HUANCA SANCOS|AHORA NACIÓN - AN	607
AYACUCHO|HUANCA SANCOS|ALIANZA ELECTORAL VENCEREMOS	57
AYACUCHO|HUANCA SANCOS|ALIANZA PARA EL PROGRESO	20
AYACUCHO|HUANCA SANCOS|AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL	2
AYACUCHO|HUANCA SANCOS|FE EN EL PERÚ	10
AYACUCHO|HUANCA SANCOS|FUERZA POPULAR	181
AYACUCHO|HUANCA SANCOS|FUERZA Y LIBERTAD	4
AYACUCHO|HUANCA SANCOS|JUNTOS POR EL PERÚ	1623
AYACUCHO|HUANCA SANCOS|LIBERTAD POPULAR	11
AYACUCHO|HUANCA SANCOS|PARTIDO APRISTA PERUANO	13
AYACUCHO|HUANCA SANCOS|PARTIDO CÍVICO OBRAS	493
AYACUCHO|HUANCA SANCOS|PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ	7
AYACUCHO|HUANCA SANCOS|PARTIDO DEL BUEN GOBIERNO	143
AYACUCHO|HUANCA SANCOS|PARTIDO DEMOCRATICO FEDERAL	4
AYACUCHO|HUANCA SANCOS|PARTIDO DEMOCRÁTICO SOMOS PERÚ	25
AYACUCHO|HUANCA SANCOS|PARTIDO DEMÓCRATA UNIDO PERÚ	99
AYACUCHO|HUANCA SANCOS|PARTIDO DEMÓCRATA VERDE	32
AYACUCHO|HUANCA SANCOS|PARTIDO FRENTE DE LA ESPERANZA 2021	53
AYACUCHO|HUANCA SANCOS|PARTIDO MORADO	7
AYACUCHO|HUANCA SANCOS|PARTIDO PATRIÓTICO DEL PERÚ	33
AYACUCHO|HUANCA SANCOS|PARTIDO PAÍS PARA TODOS	30
AYACUCHO|HUANCA SANCOS|PARTIDO POLÍTICO COOPERACIÓN POPULAR	40
AYACUCHO|HUANCA SANCOS|PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA	5
AYACUCHO|HUANCA SANCOS|PARTIDO POLÍTICO NACIONAL PERÚ LIBRE	74
AYACUCHO|HUANCA SANCOS|PARTIDO POLÍTICO PERÚ ACCIÓN	17
AYACUCHO|HUANCA SANCOS|PARTIDO POLÍTICO PERÚ PRIMERO	14
AYACUCHO|HUANCA SANCOS|PARTIDO POLÍTICO PRIN	7
AYACUCHO|HUANCA SANCOS|PARTIDO SICREO	49
AYACUCHO|HUANCA SANCOS|PERÚ MODERNO	1
